21725	7693	11540	17051	25595	1407
21726	7694	11539	17052	25594	1399
21727	7695	11538	17053	25593	1398
21729	7702	11536	17054	25591	1395
21730	7703	11535	17055	25590	1394
21731	7704	11534	17056	25589	1393
21733	7706	11532	17058	25587	1391
21734	7707	11531	17059	25586	1390
21735	7708	11530	17060	25585	1389
21736	7709	11529	17061	25584	1388
21738	7711	11523	17065	25581	174
21740	7713	11521	17067	25579	1377
21741	7714	11520	17068	25578	1372
21742	6729	11519	17069	25577	1371
21743	6728	11518	17070	25576	1369
21744	6726	11517	17072	25574	1368
21745	6725	11516	17073	25573	1367
21748	6723	11514	17075	25571	2628
21749	6722	11513	17076	25570	152
21751	6720	11511	17078	25568	151
21753	6718	11509	17080	25038	149
21754	6716	11508	17081	25566	148
21755	6715	11507	17082	25565	2607
21757	6713	11505	17084	25563	1101
21760	6711	11503	17087	25561	2078
21762	6709	11501	17089	25559	2080
21763	6708	11500	17090	25558	2081
21764	6707	11499	17091	25557	2082
21765	6706	11498	17092	25556	1949
21775	6697	11497	17100	25548	1950
21777	6696	11495	17102	25546	3879
21779	6694	11494	17103	25544	1952
21780	6693	11493	17104	25543	1954
21781	6690	11492	17105	25542	1955
21782	6689	11491	17106	25541	1956
21783	6688	11490	17107	25540	1957
21784	6687	11489	17108	25539	1958
21793	6676	11488	17110	25526	1960
21794	6675	11487	17111	25525	1961
21795	6674	11486	17112	25524	1962
21796	6673	11485	17113	25523	1963
21798	6671	11482	17114	25521	1964
21799	6670	11481	17120	25520	1965
21800	6669	11480	17121	25519	1966
21808	6649	11472	17128	25512	4436
21816	6642	11464	16342	25503	240
21822	7850	12012	16205	26064	1990
21823	7851	12014	16204	26065	1991
21824	7852	12015	16203	26066	1992
21825	7853	12016	16202	26067	1993
21826	7854	12017	16201	26068	1994
21827	7855	12018	16200	26069	1995
21829	7856	12019	16199	26070	2042
21830	7857	12020	16198	26071	2044
21831	7858	12021	16197	26072	2045
21832	7859	12022	16196	26073	2046
21833	7860	12023	16195	26074	2047
21834	7861	12024	16194	26075	2048
21836	7862	12025	16193	26076	2049
21837	7863	12026	16192	26077	2050
21838	7864	12027	16191	26078	2051
21839	7865	12028	16190	26079	2052
21840	7866	12029	16189	26080	2053
21841	7867	12030	16188	26081	2054
21842	7869	12032	16186	26083	2056
21847	7873	12037	16181	26088	1359
21848	7874	12038	16180	26089	1358
21849	7875	12039	16179	26090	1356
21850	7876	12040	16178	26091	1355
21851	7877	12041	16177	26092	1354
21853	7878	12043	16175	26094	1352
21854	7879	12044	16174	26095	1351
21855	7880	12045	16173	26096	1350
21856	7881	12046	16172	26097	1343
21859	7886	12063	16169	26099	1193
21860	7887	12064	16168	26100	1192
21861	7888	12065	16167	26101	1191
21862	7889	12066	16166	26102	1189
21864	7890	12068	16164	26104	1183
21865	7891	12069	16163	26105	1182
21866	7892	12070	16162	26106	1181
21869	7894	12073	16161	26109	2041
21870	7895	12074	16160	26110	1998
21871	7896	12075	16159	26111	3691
21872	7897	12076	16158	26112	1999
21873	7899	12077	16157	26113	2000
21874	7900	12078	16156	26114	2001
21875	7901	12079	16155	26116	2003
21876	7902	12080	16154	26117	2004
21877	7903	12081	16153	26118	2005
21878	7904	12082	16152	26119	2006
21879	7905	12083	16151	26120	2007
21880	7906	12084	16150	26122	2008
21881	7907	12085	16149	26123	2009
21884	7908	12087	16148	26124	2010
21885	7909	12088	16147	26125	2011
21886	7910	12089	16146	26126	2012
21887	7911	12090	16145	26127	2013
21888	7912	12091	16144	26128	2015
21890	7914	12093	16142	26131	2017
21891	7915	12094	16141	26132	2018
21892	7916	12095	16140	26133	2019
21895	7917	12096	16139	26134	2023
21896	7918	12097	16138	26135	2025
21897	7919	12098	16137	26136	2026
21927	7935	12123	16101	26172	1190
21929	7937	12125	16099	26174	2626
21931	7940	12130	16090	26177	1082
21932	7941	12131	16089	26178	1081
21933	7942	12132	16088	26179	1080
21935	7943	12134	16087	26180	1079
21936	7944	12135	16086	26181	1062
21937	7945	12136	16085	26182	2142
21938	7946	12137	16084	26183	2143
21939	7947	12138	16083	26184	2145
21940	7948	12139	16082	26185	2144
21947	7949	12148	16067	26221	640
21949	7009	12150	16353	26223	4484
21950	7008	12151	16352	26224	4485
21967	7951	12167	17842	26241	2287
21968	7952	12168	17843	26242	2288
21973	7955	12173	17848	26247	593
21974	7956	12174	17849	26248	701
21977	7959	12177	17852	26251	1470
21983	9324	13529	19220	28596	3610
21984	9325	13530	19221	28595	3611
21985	4782	11457	16693	25485	1977
21987	7962	12237	17917	26272	2341
21990	7974	12242	17929	26297	2352
22010	8022	12290	17932	26344	2482
22012	8024	12292	17934	26345	2245
22013	8026	12293	17935	26346	1856
22014	8027	12298	17936	26347	2489
22017	8031	12299	17937	26351	2490
22020	8034	12302	17940	26354	872
22024	8036	12304	17942	26356	870
22025	8037	12305	17943	26357	869
22026	8038	12306	17944	26358	868
22027	8039	12307	17945	26359	867
22028	8040	12308	17946	26360	866
22029	8041	12309	17947	26361	865
22030	8042	12310	17948	26362	864
22031	8043	12311	17949	26363	863
22034	8057	12314	17955	26366	862
22065	8063	12350	17987	26396	837
22067	8068	12352	17989	26398	833
22068	8069	12353	17990	26399	831
22069	8070	12354	17991	26400	830
22070	8071	12355	17992	26401	829
22072	8072	12357	17994	26403	2889
22073	8073	12358	17995	26404	2890
22080	8079	12360	18004	26406	2894
22081	8080	12361	18005	26407	2895
22082	8081	12362	18006	26408	2896
22083	8082	12363	18007	26409	2897
22084	8083	12364	18008	26410	2898
22085	8084	12365	18009	26411	2899
22087	8085	12369	18010	26413	2903
22090	8086	12373	18012	26415	2905
22098	8102	12374	18013	26422	2912
22104	8103	12379	18018	26427	2922
22105	8104	12380	18019	26428	2923
22114	8112	12387	18033	26434	827
22115	8113	12388	18034	26435	826
22124	8114	12391	18035	26436	660
22125	8115	12392	18036	26437	3773
22126	8116	12393	18037	26438	3774
22129	8118	12396	18040	26441	696
22130	8119	12397	18041	26442	695
22131	8120	12398	18042	26443	694
22132	8121	12399	18043	26444	693
22133	8122	12400	18044	26449	615
22134	8123	12401	18045	26450	608
22135	8125	12402	18047	26453	584
22136	8126	12403	18048	26454	601
22137	8127	12404	18049	26455	580
22141	8133	12415	18053	26464	823
22142	8134	12416	18054	26465	822
22143	8135	12417	18055	26466	821
22144	8136	12418	18056	26467	819
22148	8137	12422	18058	26470	817
22149	8138	12423	18059	26471	816
22150	8139	12424	18060	26472	815
22151	8140	12425	18061	26473	814
22152	8141	12426	18062	26474	813
22153	8142	12427	18063	26475	812
22154	8143	12428	18065	26476	808
22155	8144	12433	18066	26477	2495
22156	8145	12434	18067	26479	2500
22157	8146	12435	18068	26480	2501
22158	8147	12436	18069	26481	2503
22159	8148	12437	18070	26483	2504
22167	8149	12438	18071	26488	2506
22169	8151	12440	18072	26490	2508
22170	8152	12441	18073	26491	2512
22171	8154	12444	18081	26492	2513
22172	8155	12445	18084	26493	2515
22174	8158	12446	18087	26498	2519
22175	8159	12447	18088	26499	2520
22176	8160	12448	18089	26500	2521
22177	8161	12449	18090	26501	2522
22178	8162	12450	18091	26502	2523
22179	8163	12451	18092	26503	2524
22180	8164	12452	18093	26504	2525
22181	8165	12453	18094	26505	2526
22182	8166	12454	18095	26506	2527
22183	8167	12455	18096	26507	2528
22184	8168	12456	18097	26508	2529
22185	8169	12457	18098	26509	2530
22186	8170	12458	18101	26510	2531
22187	8175	12460	18102	26511	2532
22188	8176	12461	18103	26512	2533
22189	8177	12462	18104	26513	2534
22208	8179	12494	18106	26532	909
22210	8183	12495	18110	26536	3192
22211	8184	12496	18111	26537	2395
22212	8185	12497	18112	26538	241
22213	8186	12498	18113	26539	2711
22214	8187	12499	18114	26540	2611
22215	8188	12500	18115	26541	2614
22216	8189	12501	18116	26542	2615
22217	8190	12502	18117	26543	2616
22228	8191	12503	18118	26544	2617
22229	8192	12507	18119	26545	2618
22232	8193	12508	18120	26546	2619
22234	8194	12509	18121	26547	2620
22235	8195	12510	18122	26548	2621
22237	8196	12513	18126	26822	4238
22238	8197	12514	18127	26823	4239
22239	8198	12515	18128	26824	4240
22240	8199	12516	18129	26825	4241
22241	8200	12517	18130	26826	4242
22247	8204	12524	18131	26832	2625
22248	8205	12525	18132	26833	2627
22259	8208	12536	18216	26836	2629
22260	8209	12537	18217	26837	2630
22261	8210	12538	18218	26838	2631
22262	8211	12539	18219	26839	2632
22263	8212	12540	18220	26840	2633
22275	8216	12548	18225	26846	2640
22276	8217	12549	18226	26847	2641
22277	8218	12550	18227	26848	2642
22278	8219	12551	18228	26849	2643
22279	8220	12552	18229	26850	2644
22280	8221	12553	18230	26851	2645
22281	8222	12554	18231	26852	2646
22282	8223	12555	18232	26853	2647
22283	8224	12556	18233	26854	2648
22284	8225	12557	18234	26855	2649
22285	8226	12558	18235	26856	2650
22286	8227	12559	18236	26857	2651
22287	8228	12560	18237	26858	2652
22288	8229	12562	18238	26859	2653
22289	8230	12563	18239	26860	2654
22290	8231	12564	18240	26861	2655
22291	8232	12565	18241	26862	2656
22292	8233	12566	18242	26863	2657
22293	8234	12567	18243	26864	2658
22294	8235	12568	18244	26865	2659
22295	8236	12569	18245	26866	2660
22296	8237	12570	18246	26867	2661
22298	8238	12578	18253	26875	2670
22299	8239	12579	18254	26876	2671
22300	8240	12580	18255	26877	3487
22301	8241	12581	18256	26878	2672
22303	8243	12582	18258	26880	2674
22305	8246	12583	18260	26882	2675
22306	8247	12584	18261	26883	2676
22307	8248	12585	18262	26884	2677
22310	8252	12588	18265	26887	2679
22311	8253	12594	18266	26891	2680
22312	8254	12595	18267	26892	2681
22314	8256	12597	18269	26894	2683
22315	8257	12598	18270	26895	2684
22316	8258	12599	18271	26896	2685
22317	8259	12600	18272	26897	2686
22318	8260	12601	18273	26898	2687
22319	8261	12602	18274	26899	2688
22320	8262	12603	18275	26900	2705
22322	8264	12610	18277	26902	2713
22323	8265	12611	18278	26903	2714
22324	8266	12612	18279	26904	2715
22325	8267	12613	18280	26905	2716
22326	8268	12614	18281	26906	2717
22327	8269	12615	18282	26907	2718
22328	8270	12616	18283	26908	2719
22329	8271	12617	18284	26909	2720
22330	8272	12618	18285	26910	2721
22337	8273	12619	18286	26911	2722
22338	8274	12620	18287	26912	2723
22339	8275	12621	18288	26913	2724
22340	8276	12622	18289	26914	2725
22341	8277	12623	18290	26915	2726
22343	8278	12624	18291	26916	2727
22344	8279	12625	18292	26917	2737
22361	9768	13945	14828	28130	2744
22363	9771	13947	14827	28128	1731
22376	6641	12632	18321	26956	3622
22378	8286	12634	18323	26959	2754
22387	8291	12635	18326	26971	2761
22388	8292	12636	18327	26973	2762
22390	8296	12640	18331	26977	2769
22391	8297	12641	18332	26978	2770
22396	8301	12645	18336	26982	2772
22401	8302	12651	18338	26557	2785
22402	8303	12652	18339	26558	2786
22403	8304	12653	18340	26559	2787
22404	8305	12654	18341	26560	2788
22406	8307	12656	18343	26562	2790
22407	8308	12657	18344	26563	2791
22408	8309	12658	18345	26564	2792
22409	8310	12659	18346	26565	2793
22410	8311	12660	18347	26566	2794
22411	8313	12662	18348	26567	1781
22414	8316	12667	18349	26570	2797
22415	8317	12668	18350	26571	2798
22416	8318	12669	18351	26572	2799
22417	8319	12670	18352	26573	2800
22418	8320	12671	18353	26574	2801
22421	9730	12794	18501	26688	2998
22422	9731	12793	18500	26687	2997
22424	8321	12673	18354	26576	2802
22425	8322	12674	18355	26577	2803
22427	8324	12676	18357	26579	2806
22428	8325	12677	18358	26580	2807
22429	8326	12678	18359	26581	2808
22456	8344	12699	18360	26599	2818
22457	8345	12700	18361	26600	2833
22460	8348	12704	18364	26603	2835
22465	8352	12710	18369	26607	2845
22466	8353	12711	18370	26608	2846
22469	8356	12713	18373	26611	2850
22470	8357	12714	18374	26612	2851
22471	8358	12715	18375	26613	2852
22472	8359	12716	18376	26614	2853
22473	8360	12717	18377	26615	2854
22474	8361	12718	18378	26616	2855
22475	8362	12719	18379	26617	2856
22488	8363	12720	18380	26621	2857
22489	8365	12721	18381	26622	2866
22490	8366	12722	18382	26623	2867
22491	8368	12723	18387	26624	2870
22492	8369	12724	18388	26625	2873
22493	8370	12725	18389	26626	2874
22494	8373	12726	18392	26627	2875
22495	8374	12727	18393	26628	2876
22496	8375	12728	18394	26629	2883
22497	8376	12729	18395	26630	2884
22502	8438	12735	18447	26633	2941
22503	8439	12736	18448	26634	2942
22504	8440	12737	18449	26635	2943
22505	8441	12741	18453	26638	2949
22506	8443	12742	18455	26639	2951
22507	8444	12743	18456	26640	2952
22508	8445	12744	18457	26641	2953
22509	8446	12745	18458	26642	2954
22510	8447	12746	18459	26643	2955
22512	8449	12748	18461	26645	2958
22513	8450	12749	18462	26646	2959
22516	8453	12756	18471	26648	678
22517	8455	12758	18473	26649	2960
22518	8456	12759	18474	26650	2961
22519	8457	12760	18475	26651	2962
22520	8458	12761	18476	26652	2963
22521	8459	12762	18477	26653	2964
22522	8460	12763	18478	26654	2965
22523	8461	12764	18479	26655	2966
22524	8462	12765	18480	26656	2967
22525	8463	12766	18481	26657	2968
22526	8464	12767	18482	26658	2969
22527	8465	12768	18483	26659	2970
22528	8466	12769	18484	26660	2971
22530	8470	12776	18487	26669	2974
22531	8471	12777	18488	26670	2975
22547	8477	12778	18490	26675	2976
22548	8478	12779	18491	26676	2977
22549	8479	12784	18492	26678	2987
22550	8480	12785	18493	26679	2989
22551	8481	12786	18494	26680	2990
22552	8482	12787	18495	26681	2991
22553	8483	12788	18496	26682	2992
22554	8484	12790	18497	26683	2993
22555	8485	12791	18498	26685	2994
22556	8486	12792	18499	26686	2996
22557	8487	12795	18502	26689	2999
22558	8488	12799	18503	26690	3001
22560	8489	12800	18504	26691	3002
22561	8490	12801	18505	26692	3003
22562	8491	12802	18506	26693	3004
22563	8492	12803	18507	26694	3005
22564	8493	12804	18508	26695	3006
22565	8494	12805	18509	26696	3007
22566	8495	12806	18510	26697	3008
22567	8496	12865	18511	26699	3010
22568	8497	12866	18512	26700	3011
22569	8498	12867	18513	26701	3012
22570	8499	12868	18514	26702	3013
22572	8501	12870	18516	26704	3014
22573	8502	12871	18517	26705	3015
22574	8503	12872	18518	26706	3016
22577	8504	12875	18519	26707	3019
22578	8505	12876	18520	26708	3020
22579	8506	12877	18521	26709	3083
22580	8507	12878	18522	26710	3084
22581	8508	12879	18523	26711	3085
22582	8509	12880	18524	26712	3086
22584	8510	12882	18526	26714	3087
22586	8512	12884	18528	26717	3088
22588	8513	12886	18529	26718	183
22590	8514	12887	18530	26719	182
22591	8515	12888	18531	26720	181
22592	8516	12889	18532	26721	180
22593	8517	12890	18533	26722	179
22595	8519	12892	18535	26724	177
22596	8521	12894	18537	26734	176
22597	8522	12895	18538	26735	175
22599	8523	12896	18540	26736	4679
22600	8524	12897	18541	26737	4678
22602	8528	12898	18545	26739	170
22604	8530	12900	18547	26740	168
22605	8531	12901	18548	26741	167
22606	8532	12902	18549	26742	166
22607	8533	12903	18550	26743	165
22608	8534	12904	18551	26744	164
22609	8535	12906	18552	26745	3021
22610	8536	12907	18553	26746	3022
22611	8537	12908	18554	26747	3023
22612	8538	12909	18555	26748	3024
22613	8539	12910	18556	26749	3025
22614	8540	12911	18557	26750	3026
22615	8541	12912	18558	26751	3027
22648	7245	12966	18936	27271	2074
22653	8626	12972	18614	27266	65
22654	8627	12973	18615	27265	3049
22656	8631	12977	18617	27263	3058
22657	8632	12978	18618	27262	3059
22658	8633	12979	18619	27261	3060
22659	8634	12980	18620	27260	3061
22660	8635	12981	18621	27259	3072
22661	8636	12982	18622	27258	3073
22662	8637	12983	18623	27257	3074
22665	8640	12985	18625	27256	3079
22666	8641	12986	18626	27255	3081
22667	8642	12987	18627	27254	3082
22668	8645	12989	18630	27253	163
22669	8646	12990	18631	27252	162
22671	8648	12992	18632	27250	160
22672	8650	12993	18633	27249	159
22673	8651	12994	18634	27248	158
22674	8652	12995	18635	27247	156
22675	8653	12996	18636	27246	155
22676	8654	12997	18637	27245	154
22677	8658	12999	18641	27244	2749
22678	8659	13000	18642	27243	2914
22679	8660	13001	18643	27242	2915
22680	8661	13002	18644	27241	2916
22681	8662	13003	18645	27240	2917
22682	8663	13004	18646	27239	2918
22683	8664	13005	18647	27238	2919
22684	8665	13006	18648	27237	2920
22709	8717	13075	18682	27205	141
22717	8726	13090	18690	27199	140
22718	8727	13091	18691	27198	139
22719	8728	13093	18692	27197	138
22720	8729	13094	18693	27196	137
22721	8730	13095	18694	27195	136
22722	8731	13096	18695	27194	135
22723	8732	13097	18696	27193	134
22726	8735	13100	18699	27190	128
22727	8736	13101	18700	27189	127
22728	8737	13102	18701	27188	126
22729	8739	13103	18703	27187	124
22738	8740	13113	18704	27176	123
22739	8741	13114	18705	27175	122
22740	8742	13115	18706	27174	121
22741	8743	13116	18707	27173	120
22752	8744	13118	18708	27169	118
22755	8746	13119	18713	27168	110
22756	8747	13120	18714	27167	109
22757	8748	13121	18715	27166	108
22760	8749	13124	18716	27165	107
22761	8750	13125	18717	27164	106
22762	8751	13126	18718	27163	105
22766	8756	13132	18723	27157	3132
22768	8758	13134	18725	27156	3136
22769	8759	13135	18726	26993	3138
22770	8760	13136	18727	26994	3139
22771	8761	13137	18728	26995	3140
22772	8762	13138	18729	26996	903
22773	8763	13139	18730	26997	902
22774	8775	13140	18731	26999	3141
22782	8783	13148	18732	27010	3142
22783	8784	13149	18733	27011	3143
22784	8785	13150	18734	27012	3144
22785	8786	13151	18735	27013	3145
22786	8787	13152	18736	27014	3146
22787	8788	13153	18737	27015	3147
22788	8789	13155	18738	27016	3148
22789	8790	13156	18739	27017	3149
22790	8835	13157	18740	27018	3150
22791	8836	13158	18741	27019	3151
22792	8838	13159	18742	27020	3152
22793	8839	13160	18743	27021	3153
22794	8840	13161	18744	27022	3154
22795	8841	13162	18745	27023	3155
22798	8844	13165	18748	27026	3158
22800	8846	13167	18750	27028	3160
22801	8847	13168	18751	27029	3161
22802	8848	13169	18752	27030	3162
22803	8849	13170	18753	27031	3163
22805	8851	13171	18754	27032	3164
22807	8853	13173	18755	27034	3166
22808	8854	13174	18756	27035	3167
22809	8855	13175	18757	27036	3168
22810	8856	13176	18758	27037	3169
22811	8857	13177	18759	27038	3175
22812	8863	13179	18765	27039	3177
22813	8864	13180	18766	27040	3178
22814	8865	13181	18767	27041	2763
22831	8926	13203	18810	28936	3204
22857	8928	13205	18812	28934	3220
22858	8929	13206	18813	28933	3221
22859	8930	13207	18814	28932	3225
22860	8931	13208	18815	28931	3226
22861	8932	13209	18816	28930	3227
22862	8933	13210	18817	28929	3228
22863	8934	13211	18818	28928	3232
22864	8935	13212	18819	28927	3233
22865	8936	13213	18820	28926	3234
22866	8937	13214	18821	28925	3236
22870	8946	13218	18825	28923	3259
22871	8947	13219	18826	28922	3260
22872	8948	13220	18827	28921	3261
22874	8949	13221	18828	28920	3262
22875	8950	13222	18829	28919	3263
22876	8951	13223	18830	28918	3264
22877	8952	13224	18831	28917	3265
22878	8953	13225	18832	28916	3266
22879	8954	13226	18833	28915	3267
22881	8955	13227	18834	28913	3268
22882	8956	13228	18835	28912	3269
22883	8957	13229	18836	28911	3270
22889	8958	13230	18837	29046	3271
22890	8959	13231	18838	29045	3272
22891	8960	13232	18839	29044	3290
22892	8961	13233	18840	29037	3292
22893	8962	13234	18841	29036	3293
22901	8964	13241	18843	29022	3308
22902	8965	13242	18844	29021	3309
22903	8982	13243	18862	29020	3326
22904	8983	13251	18863	29019	3335
22909	8986	13254	18865	29016	3337
22910	8987	13255	18866	29015	401
22911	8988	13256	18867	29011	3379
22912	8989	13257	18868	29010	3380
22913	8990	13258	18869	29009	3381
22914	8991	13259	18870	29008	3382
22915	8992	13260	18871	29007	3383
22916	8993	13261	18872	29006	3384
22917	8995	13263	18873	29005	3385
22918	8996	13264	18874	29004	3386
22919	8997	13265	18875	29003	3388
22920	8998	13266	18876	29002	3389
22921	8999	13267	18877	29001	3390
22922	9000	13268	18878	29000	3391
22925	9001	13271	18879	28998	3394
22926	9002	13272	18880	28997	3396
22927	9003	13273	18881	28996	3397
22928	9004	13274	18882	28995	3398
22929	9005	13275	18883	28994	3399
22930	9006	13276	18884	28993	3400
22969	9089	13314	18916	27637	1627
22971	9092	13319	18920	27642	3426
22972	9093	13320	18921	27643	3427
22976	9097	13324	18924	27646	3433
22977	9098	13325	18925	27647	3434
22981	9100	13332	18928	27650	3443
22982	9101	13333	18929	27651	3444
22983	9102	13334	18930	27652	3445
22989	9105	13337	18932	27654	3352
22990	9106	13338	18933	27655	3351
22992	9107	13339	18934	27656	3446
22993	9108	13340	18935	27657	3447
22994	9109	13341	18946	27662	3449
22995	9110	13342	18947	27663	3450
22996	9111	13343	18948	27664	3451
22997	9112	13344	18949	27665	3452
22998	9113	13345	18950	27666	3453
22999	9114	13346	18951	27667	3454
23000	9115	13347	18952	27668	3460
23001	9116	13348	18953	27669	3461
23002	9117	13349	18954	27670	3462
23005	9119	13354	18964	27676	3464
23006	9120	13355	18965	27677	3465
23017	9123	13360	18966	27681	3466
23018	9124	13361	18967	27682	3467
23019	9125	13362	18968	27684	3468
23020	9126	13363	18969	27685	3469
23021	9127	13364	18970	27686	3470
23022	9128	13365	18971	27688	3471
23023	9129	13366	18972	27689	3472
23024	9130	13367	18973	27690	3473
23029	9141	13368	18984	27702	3474
23030	9142	13369	18985	27703	3475
23031	9143	13370	18986	27704	3476
23032	9144	13371	18987	27705	3477
23033	9145	13372	18988	27706	3479
23045	9180	13378	19073	28824	3493
23048	9181	13379	19074	28823	3494
23049	9184	13380	19075	28822	3495
23051	9185	13382	19076	28821	3496
23052	9186	13383	19077	28820	3498
23053	9187	13384	19078	28819	3499
23056	9190	13298	19080	28816	3501
23057	9191	13295	19081	28815	3502
23060	9193	13385	19083	28813	3505
23063	9196	13388	19086	28810	3508
23064	9197	13389	19087	28809	3509
23065	9198	13390	19088	28808	3510
23066	9199	13391	19089	28807	3511
23070	9202	13394	19092	28797	3513
23071	9203	13395	19093	28796	3514
23105	9225	13415	19114	28718	3515
23107	9227	13417	19116	28716	3517
23108	9228	13418	19117	28715	3518
23109	9229	13419	19118	28714	3519
23111	9231	13420	19120	28712	4517
23113	9233	13422	19122	28710	4516
23114	9234	13423	19123	28709	4512
23115	9235	13424	19124	28708	4511
23116	9236	13425	19125	28707	4510
23117	9237	13426	19126	28706	4509
23118	9238	13427	19127	28705	4508
23119	9239	13428	19128	28704	4486
23120	9240	13431	19129	28703	2514
23121	9241	13432	19130	28702	4483
23123	9243	13434	19132	28700	4481
23124	9244	13435	19133	28699	4480
23125	9245	13436	19134	28698	4479
23126	9246	13437	19135	28697	4478
23127	9247	13438	19136	28696	4477
23128	9248	13439	19137	28695	4476
23129	9249	13440	19138	28694	4475
23130	9250	13441	19139	28693	4474
23131	9251	13442	19140	28692	3940
23133	9255	13444	19141	28690	4473
23134	9256	13445	19142	28677	4472
23135	9257	13446	19143	28676	4471
23136	9258	13448	19144	28675	4470
23137	9259	13449	19145	28674	4469
23138	9260	13450	19146	28673	4468
23139	9261	13451	19147	28672	4467
23140	9262	13452	19148	28671	4466
23141	9263	13453	19151	28669	4463
23142	9264	13454	19152	28668	4462
23143	9265	13455	19153	28667	4461
23144	9266	13456	19154	28666	4460
23145	9267	13457	19155	28665	4459
23147	9269	13459	19157	28663	3535
23148	9270	13460	19158	28662	3536
23149	9271	13461	19159	28661	3537
23150	9272	13462	19160	28660	3538
23151	9273	13463	19161	28659	3539
23152	9274	13464	19162	28658	3540
23153	9275	13465	19163	28657	3541
23154	9276	13466	19164	28656	3542
23156	9278	13468	19166	28655	3544
23157	9279	13469	19167	28654	3545
23158	9280	13470	19168	28653	3546
23159	9281	13471	19169	28652	3547
23160	9282	13472	19170	28651	3548
23161	9283	13473	19171	28650	3549
23162	9284	13474	19172	28649	3550
23163	9285	13475	19173	28648	3551
23164	9286	13476	19174	28647	3552
23166	9287	13478	19175	28645	3520
23167	9288	13479	19176	28644	3521
23168	9289	13480	19177	28643	3522
23169	9293	13481	19187	28639	3523
23170	9294	13482	19188	28638	3524
23171	9295	13483	19189	28637	3525
23185	9297	13493	19194	28628	3527
23186	9298	13494	19195	28627	3528
23187	9300	13496	19196	28626	3529
23188	9301	13497	19197	28625	3530
23189	9302	13498	19198	28624	3531
23190	9303	13499	19199	28623	3532
23191	9304	13500	19200	28622	3533
23192	9305	13501	19201	28621	3534
23193	9306	13511	19202	28620	4456
23194	9307	13512	19203	28619	4455
23196	9310	13515	19206	28611	3571
23197	9311	13516	19208	28609	3573
23198	9312	13517	19209	28608	3574
23199	9313	13518	19210	28607	3575
23200	9314	13519	19211	28606	3576
23201	9315	13520	19212	28605	3600
23202	9316	13521	19213	28604	3602
23204	9318	13523	19214	28602	3604
23205	9319	13524	19215	28601	3605
23206	9320	13525	19216	28600	3606
23207	9321	13526	19217	28599	3607
23208	9322	13527	19218	28598	3608
23209	7970	13528	19219	28597	3609
23211	9328	13532	19224	28593	3614
23212	9329	13533	19225	28592	3615
23213	9330	13534	19226	28591	3616
23214	9331	13535	19227	28590	3617
23215	9332	13536	19228	28589	3618
23216	9333	13537	19229	28588	3619
23222	9360	13544	19235	28581	2712
23226	9361	13546	19240	28575	3697
23228	9363	13548	19241	28573	3698
23229	9364	13549	19242	28572	3699
23230	9365	13550	19243	28571	3700
23231	9366	13551	19244	28570	3701
23232	9367	13552	19245	28569	3702
23233	9368	13553	19246	28568	3703
23234	9369	13554	19247	28567	3704
23235	9370	13555	19248	28566	3705
23236	9371	13556	19249	28565	3706
23237	9372	13557	19250	28564	3707
23239	9374	13559	19252	28562	3708
23240	9375	13560	19253	28561	3709
23241	9376	13561	19254	28560	3710
23242	9377	13562	19255	28559	3711
23243	9378	13563	19256	28558	3712
23244	9379	13564	19257	28557	3713
23245	9380	13565	19258	28556	3714
23246	9381	13566	19259	28555	3715
23247	9382	13567	19260	28554	3716
23248	9383	13568	19261	28553	3717
23249	9384	13569	19262	28552	3718
23250	9385	13570	19263	28551	3719
23251	9386	13571	19264	28550	3720
23252	9387	13572	19265	28549	3721
23253	9388	13573	19266	28548	3722
23254	9389	13574	19267	28547	3723
23255	9390	13575	19268	28546	3724
23256	9391	13576	19269	28545	3725
23257	9392	13577	19270	28544	3726
23258	9393	13578	19271	28543	3727
23259	9394	13579	19272	28542	3728
23260	9395	13580	19273	28541	3729
23261	9396	13581	19274	28540	3730
23262	9397	13582	19275	28539	3731
23263	9398	13583	19276	28538	3732
23264	9399	13584	19277	28537	3733
23265	9400	13585	19278	28536	3734
23266	9401	13586	19279	28535	3735
23267	9402	13587	19280	28534	3736
23268	9403	13588	19281	28533	3737
23283	9405	13590	19283	28519	3738
23284	9406	13591	19284	28518	3739
23287	9408	13593	19285	28513	3741
23288	9409	13594	19286	28512	3742
23289	9410	13595	19287	28511	3743
23290	9411	13596	19288	28510	3744
23291	9412	13597	19289	28509	3745
23292	9413	13598	19290	28508	3746
23293	9414	13599	19291	28507	3747
23294	9415	13600	19292	28506	3748
23295	9416	13601	19293	28505	3749
23296	9417	13602	19294	28504	3753
23297	9418	13603	19295	28503	3754
23298	9419	13604	19296	28502	3755
23299	9420	13605	19297	28501	3756
23300	9421	13606	19298	28500	3757
23301	9422	13609	19308	28490	3764
23302	9423	13610	19309	28489	3765
23303	9424	13611	19310	28488	3766
23304	9425	13612	19312	28487	3767
23305	9426	13613	19313	28486	3768
23306	9427	13614	19314	28485	3769
23307	9428	13615	19315	28484	3770
23308	9429	13616	19316	28483	3771
23311	9432	13619	19318	28480	3775
23312	9433	13620	19319	28479	3779
23313	9435	13621	19321	28478	3781
23314	9436	13622	19322	28477	3782
23316	9437	13624	19323	28475	3784
23331	9438	13628	19325	28473	3785
23332	9439	13629	19326	28472	3786
